"namePlayer","idGame","slugTeam","totalPlusMinus","totalSecs"
"Kevin Love","21400700","CLE",23,1744
"Kevin Love","21400766","CLE",23,2071
"Kevin Love","21401066","CLE",23,1903
"Klay Thompson","21400922","GSW",23,1858
"LaMarcus Aldridge","21400183","POR",23,1687
"LaMarcus Aldridge","21401172","POR",23,1726
"Lavoy Allen","21400005","IND",23,1207
"Lou Williams","21400805","TOR",23,1458
"Luol Deng","21400830","MIA",23,1969
"Markel Brown","21400834","BKN",23,2711
"Marreese Speights","21400493","GSW",23,1526
"Matt Barnes","21400614","LAC",23,2108
"Matt Barnes","21401031","LAC",23,1863
"Matt Barnes","21401075","LAC",23,1616
"Matthew Dellavedova","21401037","CLE",23,1032
"Mike Dunleavy","21401088","CHI",23,1540
"Monta Ellis","21400120","DAL",23,1738
"Monta Ellis","21400146","DAL",23,1785
"Monta Ellis","21400744","DAL",23,1829
"Nick Collison","21400840","OKC",23,1176
"Nicolas Batum","21400798","POR",23,2007
"Nicolas Batum","21401107","POR",23,1676
"Patrick Beverley","21401002","HOU",23,2125
"Pero Antic","21401138","ATL",23,890
"PJ Hairston","21400057","CHA",23,977
"Ray McCallum","21401042","SAC",23,1822
"Richard Jefferson","21400972","DAL",23,1352
"Rudy Gay","21400561","SAC",23,1968
"Rudy Gobert","21400157","UTA",23,983
"Russell Westbrook","21400368","OKC",23,1910
"Russell Westbrook","21401222","OKC",23,1917
"Shelvin Mack","21400370","ATL",23,1355
"Stephen Curry","21400140","GSW",23,1698
"Stephen Curry","21400182","GSW",23,1470
"Stephen Curry","21400636","GSW",23,2019
"Stephen Curry","21400715","GSW",23,2248
"Stephen Curry","21400814","GSW",23,1913
"Stephen Curry","21400922","GSW",23,1853
"Stephen Curry","21400944","GSW",23,2146
"Taj Gibson","21400154","CHI",23,2473
"Tiago Splitter","21400986","SAS",23,1198
"Tim Duncan","21400986","SAS",23,1345
"Tim Duncan","21401071","SAS",23,1621
"Timofey Mozgov","21400948","CLE",23,2004
"Tyson Chandler","21400120","DAL",23,1128
"Tyson Chandler","21401218","DAL",23,1484
"Vince Carter","21400104","MEM",23,1292
"Wilson Chandler","21400958","DEN",23,1592
"Zach Randolph","21400345","MEM",23,1968
"Aaron Brooks","21401088","CHI",22,1565
"Al Horford","21400568","ATL",22,1747
"Andre Iguodala","21400038","GSW",22,1960
"Andre Iguodala","21400603","GSW",22,1611
"Andre Iguodala","21400741","GSW",22,1778
"Andre Miller","21400759","WAS",22,1306
"Andrew Bogut","21400275","GSW",22,1756
"Andrew Bogut","21401212","GSW",22,991
"Austin Rivers","21400380","NOP",22,2128
"Blake Griffin","21400252","LAC",22,1520
"Blake Griffin","21400317","LAC",22,2279
"Boris Diaw","21400177","SAS",22,1570
"Brandon Jennings","21400453","DET",22,1849
"Caron Butler","21400453","DET",22,1282
"Chandler Parsons","21400146","DAL",22,1886
"Chris Paul","21400252","LAC",22,1475
"Chris Paul","21400293","LAC",22,1794
"Chris Paul","21400317","LAC",22,2229
"Cody Zeller","21400713","CHA",22,1891
"D.J. Augustin","21400465","DET",22,1779
"D.J. Augustin","21400709","DET",22,2223
"Damian Lillard","21400798","POR",22,1686
"Danny Green","21401071","SAS",22,1384
"DeAndre Jordan","21400228","LAC",22,1958
"DeAndre Jordan","21400945","LAC",22,2334
"DeAndre Jordan","21401216","LAC",22,1887
"DeMarre Carroll","21401138","ATL",22,1617
"Derrick Favors","21400866","UTA",22,1695
"Dion Waiters","21400609","OKC",22,1251
"Dion Waiters","21401222","OKC",22,2145
"Draymond Green","21400014","GSW",22,2062
"Draymond Green","21400305","GSW",22,1823
"Draymond Green","21401053","GSW",22,1289
"Drew Gooden","21401128","WAS",22,1393
"Eric Bledsoe","21400959","PHX",22,2035
"Eric Bledsoe","21401034","PHX",22,2198
"Garrett Temple","21400759","WAS",22,1427
"Giannis Antetokounmpo","21400778","MIL",22,1903
"Gordon Hayward","21400383","UTA",22,2178
"Gordon Hayward","21400450","UTA",22,2153
"Gordon Hayward","21401106","UTA",22,2013
"Gorgui Dieng","21400167","MIN",22,1949
"Greg Monroe","21400453","DET",22,2053
"Isaiah Thomas","21400859","BOS",22,1884
"James Harden","21401017","HOU",22,2409
"Jared Dudley","21400434","MIL",22,1468
"Jared Dudley","21400459","MIL",22,2121
"Jarrett Jack","21401022","BKN",22,2459
"Jason Terry","21400930","HOU",22,1108
"JaVale McGee","21400181","DEN",22,1115
"Jimmy Butler","21401088","CHI",22,1538
"JJ Redick","21400864","LAC",22,2448
"Joe Johnson","21400994","BKN",22,1525
"John Henson","21400459","MIL",22,1241
"Jonas Jerebko","21400859","BOS",22,1431
"JR Smith","21400891","CLE",22,1386
"Jusuf Nurkic","21400546","DEN",22,1328
"Kawhi Leonard","21400152","SAS",22,1178
"Kemba Walker","21400395","CHA",22,1971
"Kentavious Caldwell-Pope","21400487","DET",22,1913
"Kentavious Caldwell-Pope","21401226","DET",22,2069
"Kevin Love","21400416","CLE",22,2154
"Kevin Martin","21400167","MIN",22,2108
"Khris Middleton","21400226","MIL",22,1401
"Klay Thompson","21400206","GSW",22,2280
"Kostas Papanikolaou","21400497","HOU",22,1389
"Kyle Korver","21400568","ATL",22,1721
"Kyrie Irving","21400133","CLE",22,1628
"Kyrie Irving","21400718","CLE",22,2339
"LaMarcus Aldridge","21400115","POR",22,1827
"LeBron James","21400416","CLE",22,2078
"Marcin Gortat","21400963","WAS",22,2379
"Marcin Gortat","21401128","WAS",22,1796
"Marcin Gortat","21401162","WAS",22,1583
"Marcus Smart","21400844","BOS",22,1787
"Marcus Smart","21400992","BOS",22,1777
"Markieff Morris","21400570","PHX",22,2304
"Matt Barnes","21400550","LAC",22,2117
"Matt Barnes","21400820","LAC",22,1696
"Matt Barnes","21400864","LAC",22,1451
"Michael Beasley","21400887","MIA",22,1556
"Michael Kidd-Gilchrist","21400535","CHA",22,1817
"Mike Conley","21400176","MEM",22,1650
"Mike Conley","21400560","MEM",22,2521
"Mike Conley","21400828","MEM",22,1820
"Monta Ellis","21400180","DAL",22,1748
"Nerlens Noel","21401069","PHI",22,2003
"Nicolas Batum","21400456","POR",22,1664
"Nicolas Batum","21400537","POR",22,1776
"Nikola Mirotic","21401217","CHI",22,1916
"P.J. Tucker","21400507","PHX",22,1423
"Patrick Beverley","21400346","HOU",22,2073
"Patrick Beverley","21400411","HOU",22,1821
"Pau Gasol","21400073","CHI",22,2063
"Pau Gasol","21400349","CHI",22,2185
"Pau Gasol","21400637","CHI",22,1887
"Paul Millsap","21400492","ATL",22,2022
"Paul Millsap","21400628","ATL",22,1775
"Paul Pierce","21400463","WAS",22,1779
"Paul Pierce","21401162","WAS",22,1344
"Quincy Acy","21401116","NYK",22,1093
"Ramon Sessions","21401162","WAS",22,1743
"Rasual Butler","21400250","WAS",22,1962
"Rasual Butler","21400612","WAS",22,1158
"Reggie Jackson","21400229","OKC",22,1757
"Robert Covington","21400682","PHI",22,1493
"Robin Lopez","21400879","POR",22,1782
"Robin Lopez","21400987","POR",22,1744
"Russell Westbrook","21400542","OKC",22,2250
"Serge Ibaka","21400368","OKC",22,2051
"Shaun Livingston","21400981","GSW",22,1090
"Spencer Hawes","21400714","LAC",22,1450
"Stephen Curry","21400212","GSW",22,1418
"Stephen Curry","21400305","GSW",22,1880
"Taj Gibson","21400591","CHI",22,2360
"Thaddeus Young","21400060","MIN",22,2164
"Tim Duncan","21401039","SAS",22,1876
"Tim Duncan","21401157","SAS",22,1409
"Timofey Mozgov","21401066","CLE",22,1539
"Tony Allen","21401050","MEM",22,1595
"Tristan Thompson","21400658","CLE",22,1848
"Tristan Thompson","21401037","CLE",22,1428
"Tyreke Evans","21400258","NOP",22,2329
"Victor Oladipo","21400123","ORL",22,1513
"Wesley Matthews","21400537","POR",22,1784
"Zach Randolph","21400693","MEM",22,1820
"Al Horford","21401176","ATL",21,1723
"Alan Anderson","21400815","BKN",21,1975
"Amir Johnson","21400029","TOR",21,1441
"Andrew Bogut","21400145","GSW",21,1268
"Anthony Tolliver","21401195","DET",21,1164
"Ben McLemore","21401230","SAC",21,2392
"Beno Udrih","21400345","MEM",21,1193
"Blake Griffin","21401216","LAC",21,1768
"Carmelo Anthony","21400142","NYK",21,2293
"Carmelo Anthony","21400717","NYK",21,2027
"Chandler Parsons","21400080","DAL",21,1674
"Channing Frye","21400913","ORL",21,2127
"Chris Bosh","21400777","MIA",21,2193
"Chris Kaman","21400828","POR",21,1452
"Chris Paul","21401213","LAC",21,2221
"Chris Paul","21401216","LAC",21,1736
"CJ McCollum","21401146","POR",21,1570
"Corey Brewer","21400463","HOU",21,1687
"Damian Lillard","21401172","POR",21,1739
"Damjan Rudez","21401108","IND",21,1112
"Danny Green","21400986","SAS",21,925
"Dante Cunningham","21401083","NOP",21,1554
"Dante Exum","21400764","UTA",21,2037
"Darrell Arthur","21400787","DEN",21,1585
"DeAndre Jordan","21400252","LAC",21,1572
"DeAndre Jordan","21400781","LAC",21,2338
"DeMarcus Cousins","21400208","SAC",21,2095
"Derrick Rose","21400320","CHI",21,1430
"Dion Waiters","21400765","OKC",21,1453
"Donatas Motiejunas","21400268","HOU",21,1511
"Draymond Green","21400615","GSW",21,1374
"Draymond Green","21401212","GSW",21,1625
"Dwight Howard","21401219","HOU",21,1273
"Goran Dragic","21400622","PHX",21,2165
"Greg Monroe","21400783","DET",21,1902
"Greg Monroe","21401164","DET",21,1839
"Iman Shumpert","21400796","CLE",21,1379
"Iman Shumpert","21400809","CLE",21,1319
"Isaiah Thomas","21400835","BOS",21,1632
"Isaiah Thomas","21400844","BOS",21,1626
"Ish Smith","21401069","PHI",21,1613
"James Harden","21400012","HOU",21,2291
"James Harden","21400268","HOU",21,1682
"Jarnell Stokes","21401212","MEM",21,529
"Jarrett Jack","21400044","BKN",21,1657
"Jason Terry","21400240","HOU",21,2087
"Jason Terry","21400735","HOU",21,1117
"Jerryd Bayless","21400226","MIL",21,1352
"Jimmy Butler","21400637","CHI",21,1681
"JJ Redick","21400317","LAC",21,1890
"JJ Redick","21401144","LAC",21,1926
"JJ Redick","21401190","LAC",21,1953
"Joakim Noah","21400831","CHI",21,1970
"John Lucas III","21401195","DET",21,1100
"Jon Leuer","21401212","MEM",21,529
"Jonas Jerebko","21401194","BOS",21,1117
"Josh Smith","21400523","HOU",21,1553
"Kawhi Leonard","21400906","SAS",21,1730
"Kawhi Leonard","21401200","SAS",21,2044
"Kelly Olynyk","21400371","BOS",21,1811
"Kendall Marshall","21400344","MIL",21,1041
"Kevin Durant","21400352","OKC",21,1460
"Klay Thompson","21400014","GSW",21,2279
"Klay Thompson","21400932","GSW",21,1778
"Kosta Koufos","21400151","MEM",21,1044
"Kyle Korver","21400237","ATL",21,1301
"Kyle Korver","21400370","ATL",21,1984
"Kyle Lowry","21400387","TOR",21,1480
"Kyle Singler","21400709","DET",21,2181
"Kyrie Irving","21400948","CLE",21,2089
"LaMarcus Aldridge","21400096","POR",21,2172
"LaMarcus Aldridge","21400879","POR",21,2318
"Lance Stephenson","21400316","CHA",21,2226
"Lance Thomas","21400111","OKC",21,2345
"Lavoy Allen","21400448","IND",21,1583
"Leandro Barbosa","21401053","GSW",21,1024
"Luis Scola","21400317","IND",21,1329
"Marc Gasol","21400576","MEM",21,1836
"Marvin Williams","21401087","CHA",21,2184
"Michael Carter-Williams","21400589","PHI",21,2067
"Michael Kidd-Gilchrist","21400713","CHA",21,1823
"Mike Conley","21400233","MEM",21,2302
"Mike Conley","21401166","MEM",21,1971
"Mike Dunleavy","21400119","CHI",21,2082
"Miles Plumlee","21400260","PHX",21,1655
"Mirza Teletovic","21400044","BKN",21,1259
"Mo Williams","21400899","CHA",21,1884
"Monta Ellis","21400106","DAL",21,1764
"Nene","21400525","WAS",21,1430
"Nicolas Batum","21401172","POR",21,1739
"Nikola Mirotic","21401009","CHI",21,1841
"Nikola Mirotic","21401206","CHI",21,1465
"O.J. Mayo","21400434","MIL",21,1215
"Omri Casspi","21400813","SAC",21,1880
"P.J. Tucker","21400184","PHX",21,1506
"Patty Mills","21400610","SAS",21,1388
"Paul Millsap","21400939","ATL",21,1677
"Paul Pierce","21400963","WAS",21,1414
"Pero Antic","21400084","ATL",21,1060
"Rodney Stuckey","21400694","IND",21,1890
"Rudy Gobert","21400997","UTA",21,1793
"Solomon Hill","21400896","IND",21,1923
"Stephen Curry","21400068","GSW",21,2029
"Stephen Curry","21400760","GSW",21,1879
"Stephen Curry","21401174","GSW",21,2113
"Steve Blake","21400745","POR",21,1369
"Steven Adams","21400229","OKC",21,1423
"Tayshaun Prince","21400513","MEM",21,1386
"Thaddeus Young","21400834","BKN",21,1419
"Tim Duncan","21400906","SAS",21,1165
"Trevor Booker","21400528","UTA",21,1367
"Wesley Matthews","21400096","POR",21,2078
"Zach Randolph","21400021","MEM",21,1965
"Zach Randolph","21400065","MEM",21,1766
"Zach Randolph","21400941","MEM",21,1814
"Aaron Gordon","21400123","ORL",20,889
"Al Horford","21401138","ATL",20,1268
"Alec Burks","21400037","UTA",20,1975
"Alec Burks","21400157","UTA",20,2272
"Andre Miller","21400278","WAS",20,930
"Andre Miller","21400669","SAC",20,1207
"Andrea Bargnani","21401151","NYK",20,2068
"Aron Baynes","21400875","SAS",20,1180
"Aron Baynes","21401157","SAS",20,1307
"Arron Afflalo","21400987","POR",20,1875
"Arron Afflalo","21401107","POR",20,1534
"Austin Rivers","21400820","LAC",20,1584
"Beno Udrih","21400693","MEM",20,1377
"Bismack Biyombo","21400611","CHA",20,1376
"Bojan Bogdanovic","21400668","BKN",20,1835
"Boris Diaw","21401168","SAS",20,1633
"Bradley Beal","21400363","WAS",20,2263
"Brandon Bass","21400940","BOS",20,1963
"Brandon Jennings","21400587","DET",20,2031
"Brandon Knight","21400524","MIL",20,1915
"Brandon Knight","21400585","MIL",20,2117
"Chandler Parsons","21400470","DAL",20,1652
"Chandler Parsons","21400762","DAL",20,2395
"Chris Johnson","21401210","UTA",20,1373
"Chris Paul","21400550","LAC",20,1800
"Chris Paul","21400877","LAC",20,2263
"Corey Brewer","21400497","HOU",20,1500
"Courtney Lee","21400176","MEM",20,1798
"Courtney Lee","21400345","MEM",20,2220
"Damian Lillard","21400390","POR",20,3150
"Danilo Gallinari","21401184","DEN",20,2746
"Danny Green","21400790","SAS",20,1887
"Dante Exum","21400655","UTA",20,1756
"DeMar DeRozan","21400029","TOR",20,1781
"DeMar DeRozan","21400772","TOR",20,2162
"DeMarre Carroll","21400592","ATL",20,1804
"DeMarre Carroll","21400939","ATL",20,1732
"Dennis Schroder","21400280","ATL",20,1064
"Deron Williams","21401116","BKN",20,2053
"Derrick Favors","21400965","UTA",20,1738
"Derrick Williams","21400952","SAC",20,1407
"Dion Waiters","21401056","OKC",20,2100
"Dwight Howard","21400003","HOU",20,1234
"Dwight Howard","21401081","HOU",20,1199
"Elijah Millsap","21401121","UTA",20,1264
"Eric Gordon","21400671","NOP",20,1482
"Eric Gordon","21400817","NOP",20,2401
"Evan Turner","21400844","BOS",20,2064
"Evan Turner","21400992","BOS",20,1447
"Garrett Temple","21400016","WAS",20,2012
"Garrett Temple","21400051","WAS",20,1819
"Gerald Henderson","21400713","CHA",20,1504
"Gordon Hayward","21400866","UTA",20,1572
"Harrison Barnes","21400474","GSW",20,1709
"Hassan Whiteside","21400905","MIA",20,1954
"Henry Sims","21400726","PHI",20,1060
"Jae Crowder","21400298","DAL",20,1589
"Jamal Crawford","21400161","LAC",20,1411
"Jameer Nelson","21400984","DEN",20,2263
"James Johnson","21400374","TOR",20,1602
"Jarrett Jack","21401032","BKN",20,1467
"Jason Terry","21400463","HOU",20,1167
"Jason Thompson","21400532","SAC",20,1008
"Jeff Teague","21400301","ATL",20,1901
"Jeff Teague","21401062","ATL",20,1961
"Jerryd Bayless","21400285","MIL",20,1766
"Jerryd Bayless","21400677","MIL",20,1311
"JJ Redick","21400377","LAC",20,2028
"JJ Redick","21400477","LAC",20,1904
"JJ Redick","21400799","LAC",20,2221
"JJ Redick","21401095","LAC",20,1960
"JJ Redick","21401216","LAC",20,1393
"Joakim Noah","21400758","CHI",20,1473
"Joe Johnson","21401224","BKN",20,2453
"John Wall","21400363","WAS",20,2303
"John Wall","21400938","WAS",20,1757
"Jonas Valanciunas","21400134","TOR",20,2046
"Jonas Valanciunas","21400175","TOR",20,1259
"Josh Smith","21401125","HOU",20,1892
"Jrue Holiday","21400488","NOP",20,1577
"Kelly Olynyk","21400302","BOS",20,2487
"Kenneth Faried","21400440","DEN",20,1786
"Kent Bazemore","21400974","ATL",20,1386
"Kevin Martin","21400060","MIN",20,2265
"Khris Middleton","21400524","MIL",20,1642
"Khris Middleton","21401022","MIL",20,3310
"Klay Thompson","21400348","GSW",20,2499
"Klay Thompson","21400533","GSW",20,2402
"Klay Thompson","21400615","GSW",20,1397
"Kris Humphries","21400759","WAS",20,1274
"Kyle Korver","21401154","ATL",20,1598
"Kyle Lowry","21400261","TOR",20,2235
"Kyle Lowry","21400400","TOR",20,1843
"Kyle Lowry","21400578","TOR",20,2053
"Kyrie Irving","21400700","CLE",20,1902
"Kyrie Irving","21400809","CLE",20,1850
"LaMarcus Aldridge","21400798","POR",20,1698
"LaMarcus Aldridge","21400853","POR",20,2072
"LeBron James","21400303","CLE",20,2034
"Lou Williams","21401188","TOR",20,1771
"Marc Gasol","21400193","MEM",20,2010
"Marcus Smart","21400006","BOS",20,1669
"Mario Chalmers","21400777","MIA",20,2127
"Matt Barnes","21400293","LAC",20,2040
"Michael Kidd-Gilchrist","21400395","CHA",20,1984
"Mike Dunleavy","21400101","CHI",20,2103
"Monta Ellis","21400298","DAL",20,1717
"Monta Ellis","21400470","DAL",20,1652
"Nicolas Batum","21400853","POR",20,2190
"Nikola Mirotic","21400328","CHI",20,1113
"Omer Asik","21400671","NOP",20,1226
"Omri Casspi","21400852","SAC",20,1324
"Patrick Patterson","21400186","TOR",20,1460
"Patrick Patterson","21400457","TOR",20,1596
"Patrick Patterson","21401119","TOR",20,1396
"Paul Millsap","21400449","ATL",20,2185
"Pero Antic","21400301","ATL",20,895
"Reggie Jackson","21401139","DET",20,2253
"Rodney Stuckey","21400881","IND",20,1918
"Roy Hibbert","21400912","IND",20,1215
"Rudy Gobert","21401121","UTA",20,1804
"Russell Westbrook","21400438","OKC",20,1527
"Russell Westbrook","21400795","OKC",20,1945
"Ryan Anderson","21400755","NOP",20,1685
"Serge Ibaka","21400542","OKC",20,1942
"Sergey Karasev","21400341","BKN",20,1384
"Stephen Curry","21400014","GSW",20,2193
"Stephen Curry","21400651","GSW",20,1743
"Steven Adams","21400368","OKC",20,1575
"Terrence Jones","21401219","HOU",20,1224
"Terrence Ross","21400443","TOR",20,2208
"Thabo Sefolosha","21400420","ATL",20,1126
"Thaddeus Young","21400994","BKN",20,1960
"Tiago Splitter","21401028","SAS",20,1499
"Tim Duncan","21400177","SAS",20,1372
"Tim Duncan","21401134","SAS",20,1196
"Timofey Mozgov","21400766","CLE",20,1694
"Timofey Mozgov","21400839","CLE",20,1206
"Timofey Mozgov","21400891","CLE",20,1225
"Tobias Harris","21401133","ORL",20,2186
"Tony Allen","21400513","MEM",20,1528
"Tony Allen","21400576","MEM",20,1502
"Tony Parker","21400152","SAS",20,1053
"Tony Snell","21400758","CHI",20,1733
"Trevor Ariza","21400478","HOU",20,2145
"Trevor Ariza","21401219","HOU",20,1391
"Trevor Booker","21400450","UTA",20,1218
"Trevor Booker","21400866","UTA",20,1193
"Trey Burke","21400655","UTA",20,1544
"Tristan Thompson","21400281","CLE",20,1963
"Tristan Thompson","21400643","CLE",20,1301
"Tyler Zeller","21401214","BOS",20,1582
"Tyreke Evans","21400488","NOP",20,1628
"Tyson Chandler","21400080","DAL",20,1790
"Vince Carter","21400118","MEM",20,1024
"Vince Carter","21400678","MEM",20,1597
"Wesley Matthews","21400456","POR",20,1924
"Aaron Brooks","21401206","CHI",19,1393
"Al Horford","21400613","ATL",19,2029
"Alan Anderson","21400467","BKN",19,1645
"Alan Anderson","21400734","BKN",19,1984
"Alan Anderson","21401032","BKN",19,2062
"Alex Len","21400570","PHX",19,2241
"Anderson Varejao","21400133","CLE",19,1247
"Andre Iguodala","21400518","GSW",19,2024
"Andre Iguodala","21400838","GSW",19,1791
"Andre Roberson","21400229","OKC",19,1481
"Andre Roberson","21400438","OKC",19,1566
"Andrew Bogut","21401174","GSW",19,1915
"Andrew Wiggins","21400686","MIN",19,2382
"Anthony Davis","21400001","NOP",19,2180
"Anthony Davis","21401094","NOP",19,2243
"Anthony Morrow","21401183","OKC",19,1544
"Arron Afflalo","21400011","DEN",19,2389
"Arron Afflalo","21401172","POR",19,1748
"Austin Daye","21400556","SAS",19,2146
"Avery Bradley","21400992","BOS",19,2107
"Ben McLemore","21400402","SAC",19,2269
"Blake Griffin","21400477","LAC",19,2074
"Bojan Bogdanovic","21401224","BKN",19,2032
"Boris Diaw","21400375","SAS",19,2352
"Boris Diaw","21401071","SAS",19,1482
"Bradley Beal","21400278","WAS",19,1519
"Bradley Beal","21400445","WAS",19,1713
"Bradley Beal","21400938","WAS",19,1887
"Bradley Beal","21400991","WAS",19,2364
