"lineup","slugTeam","seasonPM","seasonSecs","l_id","Season_mins"
"Avery Bradley, Jeff Green, Marcus Thornton, Rajon Rondo, Tyler Zeller","BOS",0,0,7896,0
"Avery Bradley, Jonas Jerebko, Kelly Olynyk, Marcus Smart, Tyler Zeller","BOS",0,0,7897,0
"Avery Bradley, Kelly Olynyk, Marcus Smart, Marcus Thornton, Phil Pressey","BOS",0,0,7898,0
"Avery Bradley, Marcus Smart, Marcus Thornton, Rajon Rondo, Tyler Zeller","BOS",0,0,7899,0
"Ben Gordon, Channing Frye, Devyn Marble, Elfrid Payton, Kyle O'Quinn","ORL",0,106,7900,1
"Ben Gordon, Channing Frye, Devyn Marble, Elfrid Payton, Victor Oladipo","ORL",0,0,7901,0
"Ben Gordon, Channing Frye, Devyn Marble, Evan Fournier, Luke Ridnour","ORL",0,186,7902,3
"Ben Gordon, Channing Frye, Devyn Marble, Evan Fournier, Tobias Harris","ORL",0,0,7903,0
"Ben Gordon, Channing Frye, Devyn Marble, Nikola Vucevic, Willie Green","ORL",0,0,7904,0
"Ben Gordon, Channing Frye, Dewayne Dedmon, Luke Ridnour, Tobias Harris","ORL",0,0,7905,0
"Ben Gordon, Channing Frye, Dewayne Dedmon, Tobias Harris, Victor Oladipo","ORL",0,65,7906,1
"Ben Gordon, Channing Frye, Elfrid Payton, Evan Fournier, Tobias Harris","ORL",0,202,7907,3
"Ben Gordon, Channing Frye, Elfrid Payton, Evan Fournier, Victor Oladipo","ORL",0,0,7908,0
"Ben Gordon, Channing Frye, Elfrid Payton, Kyle O'Quinn, Nikola Vucevic","ORL",0,0,7909,0
"Ben Gordon, Channing Frye, Elfrid Payton, Maurice Harkless, Nikola Vucevic","ORL",0,107,7910,1
"Ben Gordon, Channing Frye, Elfrid Payton, Maurice Harkless, Tobias Harris","ORL",0,0,7911,0
"Ben Gordon, Channing Frye, Elfrid Payton, Maurice Harkless, Willie Green","ORL",0,53,7912,0
"Ben Gordon, Channing Frye, Elfrid Payton, Nikola Vucevic, Willie Green","ORL",0,103,7913,1
"Ben Gordon, Channing Frye, Elfrid Payton, Victor Oladipo, Willie Green","ORL",0,29,7914,0
"Ben Gordon, Channing Frye, Evan Fournier, Luke Ridnour, Maurice Harkless","ORL",0,0,7915,0
"Ben Gordon, Channing Frye, Evan Fournier, Maurice Harkless, Nikola Vucevic","ORL",0,0,7916,0
"Ben Gordon, Channing Frye, Evan Fournier, Nikola Vucevic, Tobias Harris","ORL",0,19,7917,0
"Ben Gordon, Channing Frye, Kyle O'Quinn, Maurice Harkless, Tobias Harris","ORL",0,0,7918,0
"Ben Gordon, Channing Frye, Kyle O'Quinn, Nikola Vucevic, Victor Oladipo","ORL",0,1,7919,0
"Ben Gordon, Channing Frye, Kyle O'Quinn, Nikola Vucevic, Willie Green","ORL",0,0,7920,0
"Ben Gordon, Channing Frye, Luke Ridnour, Nikola Vucevic, Willie Green","ORL",0,0,7921,0
"Ben Gordon, Channing Frye, Maurice Harkless, Tobias Harris, Victor Oladipo","ORL",0,24,7922,0
"Ben Gordon, Devyn Marble, Dewayne Dedmon, Elfrid Payton, Evan Fournier","ORL",0,0,7923,0
"Ben Gordon, Devyn Marble, Luke Ridnour, Nikola Vucevic, Victor Oladipo","ORL",0,0,7924,0
"Ben Gordon, Devyn Marble, Nikola Vucevic, Tobias Harris, Willie Green","ORL",0,0,7925,0
"Ben Gordon, Dewayne Dedmon, Elfrid Payton, Evan Fournier, Victor Oladipo","ORL",0,31,7926,0
"Ben Gordon, Dewayne Dedmon, Elfrid Payton, Nikola Vucevic, Tobias Harris","ORL",0,0,7927,0
"Ben Gordon, Dewayne Dedmon, Evan Fournier, Kyle O'Quinn, Victor Oladipo","ORL",0,0,7928,0
"Ben Gordon, Dewayne Dedmon, Evan Fournier, Luke Ridnour, Maurice Harkless","ORL",0,0,7929,0
"Ben Gordon, Dewayne Dedmon, Evan Fournier, Luke Ridnour, Tobias Harris","ORL",0,62,7930,1
"Ben Gordon, Dewayne Dedmon, Kyle O'Quinn, Tobias Harris, Victor Oladipo","ORL",0,110,7931,1
"Ben Gordon, Dewayne Dedmon, Maurice Harkless, Tobias Harris, Willie Green","ORL",0,132,7932,2
"Ben Gordon, Elfrid Payton, Evan Fournier, Kyle O'Quinn, Victor Oladipo","ORL",0,0,7933,0
"Ben Gordon, Elfrid Payton, Evan Fournier, Nikola Vucevic, Victor Oladipo","ORL",0,31,7934,0
"Ben Gordon, Elfrid Payton, Evan Fournier, Nikola Vucevic, Willie Green","ORL",0,34,7935,0
"Ben Gordon, Elfrid Payton, Evan Fournier, Tobias Harris, Victor Oladipo","ORL",0,0,7936,0
"Ben Gordon, Elfrid Payton, Kyle O'Quinn, Nikola Vucevic, Willie Green","ORL",0,0,7937,0
"Ben Gordon, Elfrid Payton, Kyle O'Quinn, Tobias Harris, Victor Oladipo","ORL",0,49,7938,0
"Ben Gordon, Elfrid Payton, Kyle O'Quinn, Victor Oladipo, Willie Green","ORL",0,0,7939,0
"Ben Gordon, Elfrid Payton, Luke Ridnour, Nikola Vucevic, Victor Oladipo","ORL",0,3,7940,0
"Ben Gordon, Evan Fournier, Kyle O'Quinn, Nikola Vucevic, Victor Oladipo","ORL",0,0,7941,0
"Ben Gordon, Kyle O'Quinn, Luke Ridnour, Maurice Harkless, Willie Green","ORL",0,447,7942,7
"Ben Gordon, Kyle O'Quinn, Tobias Harris, Victor Oladipo, Willie Green","ORL",0,0,7943,0
"Ben Gordon, Luke Ridnour, Maurice Harkless, Nikola Vucevic, Willie Green","ORL",0,70,7944,1
"Ben Gordon, Luke Ridnour, Nikola Vucevic, Tobias Harris, Victor Oladipo","ORL",0,0,7945,0
"Ben McLemore, Carl Landry, Darren Collison, DeMarcus Cousins, Jason Thompson","SAC",0,0,7946,0
"Ben McLemore, Carl Landry, Darren Collison, DeMarcus Cousins, Ramon Sessions","SAC",0,31,7947,0
"Ben McLemore, Carl Landry, Darren Collison, Eric Moreland, Nik Stauskas","SAC",0,0,7948,0
"Ben McLemore, Carl Landry, Darren Collison, Jason Thompson, Reggie Evans","SAC",0,0,7949,0
"Ben McLemore, Carl Landry, Darren Collison, Jason Thompson, Ryan Hollins","SAC",0,0,7950,0
"Ben McLemore, Carl Landry, Darren Collison, Nik Stauskas, Omri Casspi","SAC",0,0,7951,0
"Ben McLemore, Carl Landry, Darren Collison, Nik Stauskas, Reggie Evans","SAC",0,0,7952,0
"Ben McLemore, Carl Landry, Darren Collison, Nik Stauskas, Rudy Gay","SAC",0,0,7953,0
"Ben McLemore, Carl Landry, Darren Collison, Nik Stauskas, Ryan Hollins","SAC",0,0,7954,0
"Ben McLemore, Carl Landry, Darren Collison, Omri Casspi, Ray McCallum","SAC",0,0,7955,0
"Ben McLemore, Carl Landry, Darren Collison, Ramon Sessions, Reggie Evans","SAC",0,0,7956,0
"Ben McLemore, Carl Landry, Darren Collison, Ray McCallum, Rudy Gay","SAC",0,191,7957,3
"Ben McLemore, Carl Landry, Darren Collison, Ray McCallum, Ryan Hollins","SAC",0,0,7958,0
"Ben McLemore, Carl Landry, DeMarcus Cousins, Jason Thompson, Rudy Gay","SAC",0,0,7959,0
"Ben McLemore, Carl Landry, DeMarcus Cousins, Omri Casspi, Rudy Gay","SAC",0,0,7960,0
"Ben McLemore, Carl Landry, DeMarcus Cousins, Ray McCallum, Ryan Hollins","SAC",0,0,7961,0
"Ben McLemore, Carl Landry, Derrick Williams, Ramon Sessions, Reggie Evans","SAC",0,42,7962,0
"Ben McLemore, Carl Landry, Eric Moreland, Nik Stauskas, Ray McCallum","SAC",0,38,7963,0
"Ben McLemore, Carl Landry, Jason Thompson, Nik Stauskas, Ramon Sessions","SAC",0,0,7964,0
"Ben McLemore, Carl Landry, Jason Thompson, Nik Stauskas, Rudy Gay","SAC",0,0,7965,0
"Ben McLemore, Carl Landry, Nik Stauskas, Omri Casspi, Ramon Sessions","SAC",0,0,7966,0
"Ben McLemore, Carl Landry, Nik Stauskas, Ray McCallum, Rudy Gay","SAC",0,13,7967,0
"Ben McLemore, Carl Landry, Omri Casspi, Ramon Sessions, Rudy Gay","SAC",0,104,7968,1
"Ben McLemore, Carl Landry, Omri Casspi, Ray McCallum, Rudy Gay","SAC",0,23,7969,0
"Ben McLemore, Carl Landry, Ramon Sessions, Reggie Evans, Rudy Gay","SAC",0,551,7970,9
"Ben McLemore, Darren Collison, DeMarcus Cousins, Derrick Williams, Nik Stauskas","SAC",0,11,7971,0
"Ben McLemore, Darren Collison, DeMarcus Cousins, Derrick Williams, Ray McCallum","SAC",0,12,7972,0
"Ben McLemore, Darren Collison, DeMarcus Cousins, Jason Thompson, Nik Stauskas","SAC",0,0,7973,0
"Ben McLemore, Darren Collison, DeMarcus Cousins, Jason Thompson, Ramon Sessions","SAC",0,0,7974,0
"Ben McLemore, Darren Collison, DeMarcus Cousins, Nik Stauskas, Ray McCallum","SAC",0,0,7975,0
"Ben McLemore, Darren Collison, DeMarcus Cousins, Nik Stauskas, Rudy Gay","SAC",0,531,7976,8
"Ben McLemore, Darren Collison, DeMarcus Cousins, Omri Casspi, Ramon Sessions","SAC",0,0,7977,0
"Ben McLemore, Darren Collison, DeMarcus Cousins, Quincy Miller, Ramon Sessions","SAC",0,0,7978,0
"Ben McLemore, Darren Collison, DeMarcus Cousins, Quincy Miller, Ray McCallum","SAC",0,0,7979,0
"Ben McLemore, Darren Collison, DeMarcus Cousins, Quincy Miller, Rudy Gay","SAC",0,0,7980,0
"Ben McLemore, Darren Collison, DeMarcus Cousins, Ray McCallum, Reggie Evans","SAC",0,0,7981,0
"Ben McLemore, Darren Collison, DeMarcus Cousins, Ray McCallum, Ryan Hollins","SAC",0,0,7982,0
"Ben McLemore, Darren Collison, Derrick Williams, Nik Stauskas, Ray McCallum","SAC",0,0,7983,0
"Ben McLemore, Darren Collison, Derrick Williams, Ramon Sessions, Rudy Gay","SAC",0,0,7984,0
"Ben McLemore, Darren Collison, Derrick Williams, Ray McCallum, Reggie Evans","SAC",0,0,7985,0
"Ben McLemore, Darren Collison, Jason Thompson, Nik Stauskas, Rudy Gay","SAC",0,21,7986,0
"Ben McLemore, Darren Collison, Jason Thompson, Nik Stauskas, Ryan Hollins","SAC",0,0,7987,0
"Ben McLemore, Darren Collison, Jason Thompson, Omri Casspi, Ryan Hollins","SAC",0,14,7988,0
"Ben McLemore, Darren Collison, Jason Thompson, Ramon Sessions, Rudy Gay","SAC",0,194,7989,3
"Ben McLemore, Darren Collison, Nik Stauskas, Ray McCallum, Reggie Evans","SAC",0,0,7990,0
"Ben McLemore, Darren Collison, Nik Stauskas, Ray McCallum, Ryan Hollins","SAC",0,0,7991,0
"Ben McLemore, Darren Collison, Nik Stauskas, Rudy Gay, Ryan Hollins","SAC",0,0,7992,0
"Ben McLemore, Darren Collison, Omri Casspi, Ray McCallum, Rudy Gay","SAC",0,0,7993,0
"Ben McLemore, Darren Collison, Omri Casspi, Ray McCallum, Ryan Hollins","SAC",0,0,7994,0
"Ben McLemore, Darren Collison, Quincy Miller, Ramon Sessions, Ray McCallum","SAC",0,0,7995,0
"Ben McLemore, Darren Collison, Reggie Evans, Rudy Gay, Ryan Hollins","SAC",0,468,7996,7
"Ben McLemore, DeMarcus Cousins, Jason Thompson, Omri Casspi, Rudy Gay","SAC",0,0,7997,0
"Ben McLemore, DeMarcus Cousins, Jason Thompson, Quincy Miller, Ramon Sessions","SAC",0,284,7998,4
"Ben McLemore, DeMarcus Cousins, Nik Stauskas, Omri Casspi, Rudy Gay","SAC",0,0,7999,0
"Ben McLemore, DeMarcus Cousins, Omri Casspi, Ray McCallum, Reggie Evans","SAC",0,619,8000,10
"Ben McLemore, DeMarcus Cousins, Ramon Sessions, Ray McCallum, Reggie Evans","SAC",0,0,8001,0
"Ben McLemore, Derrick Williams, Jason Thompson, Omri Casspi, Rudy Gay","SAC",0,0,8002,0
"Ben McLemore, Derrick Williams, Jason Thompson, Ramon Sessions, Reggie Evans","SAC",0,63,8003,1
"Ben McLemore, Derrick Williams, Jason Thompson, Ray McCallum, Reggie Evans","SAC",0,57,8004,0
"Ben McLemore, Derrick Williams, Nik Stauskas, Omri Casspi, Rudy Gay","SAC",0,0,8005,0
"Ben McLemore, Derrick Williams, Nik Stauskas, Ramon Sessions, Reggie Evans","SAC",0,105,8006,1
"Ben McLemore, Derrick Williams, Omri Casspi, Reggie Evans, Rudy Gay","SAC",0,0,8007,0
"Ben McLemore, Derrick Williams, Ray McCallum, Reggie Evans, Rudy Gay","SAC",0,378,8008,6
"Ben McLemore, Derrick Williams, Ray McCallum, Rudy Gay, Ryan Hollins","SAC",0,0,8009,0
"Ben McLemore, Jason Thompson, Nik Stauskas, Omri Casspi, Ramon Sessions","SAC",0,7,8010,0
"Ben McLemore, Jason Thompson, Nik Stauskas, Quincy Miller, Ray McCallum","SAC",0,0,8011,0
"Ben McLemore, Jason Thompson, Nik Stauskas, Ramon Sessions, Rudy Gay","SAC",0,0,8012,0
"Ben McLemore, Jason Thompson, Nik Stauskas, Ray McCallum, Ryan Hollins","SAC",0,0,8013,0
"Ben McLemore, Jason Thompson, Omri Casspi, Ray McCallum, Ryan Hollins","SAC",0,43,8014,0
"Ben McLemore, Jason Thompson, Quincy Miller, Ramon Sessions, Ray McCallum","SAC",0,0,8015,0
"Ben McLemore, Nik Stauskas, Omri Casspi, Ramon Sessions, Rudy Gay","SAC",0,0,8016,0
"Ben McLemore, Omri Casspi, Quincy Miller, Ramon Sessions, Reggie Evans","SAC",0,0,8017,0
"Ben McLemore, Omri Casspi, Ray McCallum, Reggie Evans, Rudy Gay","SAC",0,727,8018,12
"Ben McLemore, Omri Casspi, Ray McCallum, Rudy Gay, Ryan Hollins","SAC",0,0,8019,0
"Beno Udrih, Courtney Lee, JaMychal Green, Jeff Green, Mike Conley","MEM",0,0,8020,0
"Beno Udrih, Courtney Lee, JaMychal Green, Jordan Adams, Marc Gasol","MEM",0,68,8021,1
"Beno Udrih, Courtney Lee, JaMychal Green, Kosta Koufos, Tony Allen","MEM",0,118,8022,1
"Beno Udrih, Courtney Lee, JaMychal Green, Marc Gasol, Mike Conley","MEM",0,0,8023,0
"Beno Udrih, Courtney Lee, JaMychal Green, Mike Conley, Zach Randolph","MEM",0,0,8024,0
"Beno Udrih, Courtney Lee, JaMychal Green, Nick Calathes, Zach Randolph","MEM",0,5,8025,0
"Beno Udrih, Courtney Lee, Jarnell Stokes, Jon Leuer, Tayshaun Prince","MEM",0,0,8026,0
"Beno Udrih, Courtney Lee, Jarnell Stokes, Marc Gasol, Mike Conley","MEM",0,0,8027,0
"Beno Udrih, Courtney Lee, Jeff Green, Kosta Koufos, Tony Allen","MEM",0,0,8028,0
"Beno Udrih, Courtney Lee, Jeff Green, Nick Calathes, Zach Randolph","MEM",0,0,8029,0
"Beno Udrih, Courtney Lee, Jon Leuer, Marc Gasol, Mike Conley","MEM",0,8,8030,0
"Beno Udrih, Courtney Lee, Jon Leuer, Marc Gasol, Tayshaun Prince","MEM",0,477,8031,7
"Beno Udrih, Courtney Lee, Jon Leuer, Marc Gasol, Zach Randolph","MEM",0,0,8032,0
"Beno Udrih, Courtney Lee, Jon Leuer, Mike Conley, Tony Allen","MEM",0,0,8033,0
"Beno Udrih, Courtney Lee, Jon Leuer, Nick Calathes, Vince Carter","MEM",0,0,8034,0
"Beno Udrih, Courtney Lee, Jon Leuer, Tayshaun Prince, Tony Allen","MEM",0,0,8035,0
"Beno Udrih, Courtney Lee, Jon Leuer, Vince Carter, Zach Randolph","MEM",0,157,8036,2
"Beno Udrih, Courtney Lee, Kosta Koufos, Marc Gasol, Mike Conley","MEM",0,170,8037,2
"Beno Udrih, Courtney Lee, Kosta Koufos, Marc Gasol, Quincy Pondexter","MEM",0,0,8038,0
"Beno Udrih, Courtney Lee, Kosta Koufos, Quincy Pondexter, Vince Carter","MEM",0,0,8039,0
"Beno Udrih, Courtney Lee, Marc Gasol, Mike Conley, Nick Calathes","MEM",0,0,8040,0
"Beno Udrih, Courtney Lee, Marc Gasol, Mike Conley, Tony Allen","MEM",0,0,8041,0
"Beno Udrih, Courtney Lee, Mike Conley, Vince Carter, Zach Randolph","MEM",0,38,8042,0
"Beno Udrih, Courtney Lee, Nick Calathes, Tayshaun Prince, Vince Carter","MEM",0,0,8043,0
"Beno Udrih, Courtney Lee, Nick Calathes, Tony Allen, Zach Randolph","MEM",0,0,8044,0
"Beno Udrih, Courtney Lee, Tony Allen, Vince Carter, Zach Randolph","MEM",0,0,8045,0
"Beno Udrih, JaMychal Green, Jeff Green, Jordan Adams, Kosta Koufos","MEM",0,0,8046,0
"Beno Udrih, JaMychal Green, Jon Leuer, Jordan Adams, Russ Smith","MEM",0,0,8047,0
"Beno Udrih, JaMychal Green, Jon Leuer, Jordan Adams, Tony Allen","MEM",0,0,8048,0
"Beno Udrih, JaMychal Green, Jon Leuer, Kosta Koufos, Nick Calathes","MEM",0,0,8049,0
"Beno Udrih, JaMychal Green, Jon Leuer, Nick Calathes, Tony Allen","MEM",0,0,8050,0
"Beno Udrih, JaMychal Green, Jordan Adams, Mike Conley, Zach Randolph","MEM",0,0,8051,0
"Beno Udrih, JaMychal Green, Jordan Adams, Nick Calathes, Zach Randolph","MEM",0,0,8052,0
"Beno Udrih, JaMychal Green, Marc Gasol, Nick Calathes, Tony Allen","MEM",0,0,8053,0
"Beno Udrih, Jeff Green, Jon Leuer, Kosta Koufos, Nick Calathes","MEM",0,0,8054,0
"Beno Udrih, Jeff Green, Jon Leuer, Marc Gasol, Vince Carter","MEM",0,13,8055,0
"Beno Udrih, Jeff Green, Jon Leuer, Marc Gasol, Zach Randolph","MEM",0,0,8056,0
"Beno Udrih, Jeff Green, Jordan Adams, Kosta Koufos, Zach Randolph","MEM",0,54,8057,0
"Beno Udrih, Jeff Green, Jordan Adams, Marc Gasol, Vince Carter","MEM",0,0,8058,0
"Beno Udrih, Jeff Green, Jordan Adams, Mike Conley, Nick Calathes","MEM",0,0,8059,0
"Beno Udrih, Jeff Green, Jordan Adams, Nick Calathes, Zach Randolph","MEM",0,0,8060,0
"Beno Udrih, Jeff Green, Kosta Koufos, Nick Calathes, Zach Randolph","MEM",0,126,8061,2
"Beno Udrih, Jeff Green, Marc Gasol, Nick Calathes, Tony Allen","MEM",0,115,8062,1
"Beno Udrih, Jeff Green, Marc Gasol, Nick Calathes, Vince Carter","MEM",0,10,8063,0
"Beno Udrih, Jeff Green, Mike Conley, Nick Calathes, Vince Carter","MEM",0,0,8064,0
"Beno Udrih, Jeff Green, Mike Conley, Nick Calathes, Zach Randolph","MEM",0,0,8065,0
"Beno Udrih, Jeff Green, Nick Calathes, Vince Carter, Zach Randolph","MEM",0,0,8066,0
"Beno Udrih, Jon Leuer, Jordan Adams, Vince Carter, Zach Randolph","MEM",0,0,8067,0
"Beno Udrih, Jon Leuer, Kosta Koufos, Marc Gasol, Quincy Pondexter","MEM",0,0,8068,0
"Beno Udrih, Jon Leuer, Kosta Koufos, Marc Gasol, Tayshaun Prince","MEM",0,0,8069,0
"Beno Udrih, Jon Leuer, Marc Gasol, Nick Calathes, Quincy Pondexter","MEM",0,36,8070,0
"Beno Udrih, Jon Leuer, Mike Conley, Quincy Pondexter, Vince Carter","MEM",0,0,8071,0
"Beno Udrih, Jon Leuer, Mike Conley, Tayshaun Prince, Zach Randolph","MEM",0,0,8072,0
"Beno Udrih, Jon Leuer, Nick Calathes, Tony Allen, Zach Randolph","MEM",0,0,8073,0
"Beno Udrih, Jon Leuer, Quincy Pondexter, Tony Allen, Zach Randolph","MEM",0,0,8074,0
"Beno Udrih, Jordan Adams, Marc Gasol, Russ Smith, Zach Randolph","MEM",0,0,8075,0
"Beno Udrih, Kosta Koufos, Marc Gasol, Mike Conley, Quincy Pondexter","MEM",0,0,8076,0
"Beno Udrih, Kosta Koufos, Marc Gasol, Quincy Pondexter, Tayshaun Prince","MEM",0,98,8077,1
"Beno Udrih, Kosta Koufos, Marc Gasol, Tony Allen, Vince Carter","MEM",0,113,8078,1
"Beno Udrih, Kosta Koufos, Marc Gasol, Vince Carter, Zach Randolph","MEM",0,0,8079,0
"Beno Udrih, Kosta Koufos, Mike Conley, Nick Calathes, Tony Allen","MEM",0,0,8080,0
"Beno Udrih, Kosta Koufos, Quincy Pondexter, Tayshaun Prince, Tony Allen","MEM",0,0,8081,0
"Beno Udrih, Kosta Koufos, Quincy Pondexter, Tayshaun Prince, Zach Randolph","MEM",0,43,8082,0
"Beno Udrih, Kosta Koufos, Quincy Pondexter, Tony Allen, Zach Randolph","MEM",0,452,8083,7
"Beno Udrih, Kosta Koufos, Tayshaun Prince, Tony Allen, Vince Carter","MEM",0,0,8084,0
"Beno Udrih, Kosta Koufos, Tayshaun Prince, Vince Carter, Zach Randolph","MEM",0,0,8085,0
"Beno Udrih, Marc Gasol, Mike Conley, Nick Calathes, Quincy Pondexter","MEM",0,0,8086,0
"Beno Udrih, Marc Gasol, Mike Conley, Nick Calathes, Tayshaun Prince","MEM",0,123,8087,2
"Beno Udrih, Marc Gasol, Mike Conley, Nick Calathes, Tony Allen","MEM",0,0,8088,0
"Beno Udrih, Marc Gasol, Mike Conley, Quincy Pondexter, Tony Allen","MEM",0,0,8089,0
"Beno Udrih, Marc Gasol, Mike Conley, Quincy Pondexter, Zach Randolph","MEM",0,0,8090,0
"Beno Udrih, Marc Gasol, Mike Conley, Tayshaun Prince, Tony Allen","MEM",0,0,8091,0
"Beno Udrih, Marc Gasol, Nick Calathes, Tayshaun Prince, Vince Carter","MEM",0,0,8092,0
"Beno Udrih, Marc Gasol, Nick Calathes, Tony Allen, Vince Carter","MEM",0,2,8093,0
"Beno Udrih, Marc Gasol, Quincy Pondexter, Tony Allen, Vince Carter","MEM",0,0,8094,0
"Beno Udrih, Marc Gasol, Quincy Pondexter, Vince Carter, Zach Randolph","MEM",0,41,8095,0
"Beno Udrih, Mike Conley, Nick Calathes, Tayshaun Prince, Vince Carter","MEM",0,0,8096,0
"Beno Udrih, Mike Conley, Tayshaun Prince, Vince Carter, Zach Randolph","MEM",0,0,8097,0
"Bernard James, Chandler Parsons, Charlie Villanueva, Devin Harris, J.J. Barea","DAL",0,0,8098,0
"Bernard James, Chandler Parsons, Charlie Villanueva, J.J. Barea, Richard Jefferson","DAL",0,0,8099,0
"Bernard James, Chandler Parsons, Devin Harris, J.J. Barea, Tyson Chandler","DAL",0,0,8100,0
"Bernard James, Chandler Parsons, J.J. Barea, Rajon Rondo, Tyson Chandler","DAL",0,0,8101,0
"Bernard James, Charlie Villanueva, Devin Harris, J.J. Barea, Monta Ellis","DAL",0,0,8102,0
"Bernard James, Charlie Villanueva, Devin Harris, J.J. Barea, Rajon Rondo","DAL",0,0,8103,0
"Bernard James, Charlie Villanueva, Devin Harris, J.J. Barea, Raymond Felton","DAL",0,20,8104,0
"Bernard James, Charlie Villanueva, Monta Ellis, Rajon Rondo, Raymond Felton","DAL",0,0,8105,0
"Bernard James, Devin Harris, Dirk Nowitzki, J.J. Barea, Monta Ellis","DAL",0,0,8106,0
"Bernard James, Devin Harris, Dirk Nowitzki, Monta Ellis, Rajon Rondo","DAL",0,101,8107,1
"Bernard James, Devin Harris, Dirk Nowitzki, Monta Ellis, Richard Jefferson","DAL",0,0,8108,0
"Bernard James, Dirk Nowitzki, J.J. Barea, Rajon Rondo, Richard Jefferson","DAL",0,96,8109,1
"Bernard James, Rajon Rondo, Raymond Felton, Richard Jefferson, Tyson Chandler","DAL",0,0,8110,0
"Bismack Biyombo, Brian Roberts, Cody Zeller, Gary Neal, Kemba Walker","CHA",0,372,8111,6
"Bismack Biyombo, Brian Roberts, Cody Zeller, Gerald Henderson, PJ Hairston","CHA",0,0,8112,0
"Bismack Biyombo, Brian Roberts, Cody Zeller, Jeffery Taylor, Lance Stephenson","CHA",0,0,8113,0
"Bismack Biyombo, Brian Roberts, Cody Zeller, Lance Stephenson, PJ Hairston","CHA",0,305,8114,5
"Bismack Biyombo, Brian Roberts, Cody Zeller, Michael Kidd-Gilchrist, PJ Hairston","CHA",0,0,8115,0
"Bismack Biyombo, Brian Roberts, Gary Neal, Gerald Henderson, Michael Kidd-Gilchrist","CHA",0,0,8116,0
"Bismack Biyombo, Brian Roberts, Gary Neal, Michael Kidd-Gilchrist, Noah Vonleh","CHA",0,0,8117,0
"Bismack Biyombo, Brian Roberts, Gerald Henderson, Jeffery Taylor, Marvin Williams","CHA",0,139,8118,2
"Bismack Biyombo, Brian Roberts, Gerald Henderson, Kemba Walker, Michael Kidd-Gilchrist","CHA",0,0,8119,0
"Bismack Biyombo, Brian Roberts, Gerald Henderson, Kemba Walker, Noah Vonleh","CHA",0,0,8120,0
"Bismack Biyombo, Brian Roberts, Gerald Henderson, Lance Stephenson, Michael Kidd-Gilchrist","CHA",0,0,8121,0
"Bismack Biyombo, Brian Roberts, Jason Maxiell, Lance Stephenson, Marvin Williams","CHA",0,0,8122,0
"Bismack Biyombo, Brian Roberts, Jeffery Taylor, Kemba Walker, Lance Stephenson","CHA",0,0,8123,0
"Bismack Biyombo, Brian Roberts, Jeffery Taylor, Kemba Walker, Troy Daniels","CHA",0,0,8124,0
"Bismack Biyombo, Brian Roberts, Jeffery Taylor, Marvin Williams, Michael Kidd-Gilchrist","CHA",0,114,8125,1
"Bismack Biyombo, Brian Roberts, Jeffery Taylor, Marvin Williams, PJ Hairston","CHA",0,58,8126,0
"Bismack Biyombo, Brian Roberts, Kemba Walker, Lance Stephenson, PJ Hairston","CHA",0,0,8127,0
"Bismack Biyombo, Brian Roberts, Marvin Williams, Michael Kidd-Gilchrist, Mo Williams","CHA",0,616,8128,10
"Bismack Biyombo, Brian Roberts, Marvin Williams, Mo Williams, Troy Daniels","CHA",0,0,8129,0
"Bismack Biyombo, Brian Roberts, Marvin Williams, Noah Vonleh, Troy Daniels","CHA",0,0,8130,0
"Bismack Biyombo, Cody Zeller, Gary Neal, Gerald Henderson, Michael Kidd-Gilchrist","CHA",0,133,8131,2
"Bismack Biyombo, Cody Zeller, Gary Neal, Gerald Henderson, PJ Hairston","CHA",0,0,8132,0
"Bismack Biyombo, Cody Zeller, Gary Neal, Jason Maxiell, PJ Hairston","CHA",0,0,8133,0
"Bismack Biyombo, Cody Zeller, Gerald Henderson, Jannero Pargo, PJ Hairston","CHA",0,161,8134,2
"Bismack Biyombo, Cody Zeller, Gerald Henderson, Kemba Walker, Michael Kidd-Gilchrist","CHA",0,8782,8135,146
"Bismack Biyombo, Cody Zeller, Gerald Henderson, Michael Kidd-Gilchrist, PJ Hairston","CHA",0,0,8136,0
"Bismack Biyombo, Gary Neal, Gerald Henderson, Kemba Walker, Lance Stephenson","CHA",0,0,8137,0
"Bismack Biyombo, Gary Neal, Kemba Walker, Michael Kidd-Gilchrist, Noah Vonleh","CHA",0,0,8138,0
"Bismack Biyombo, Gary Neal, Kemba Walker, Michael Kidd-Gilchrist, PJ Hairston","CHA",0,11,8139,0
"Bismack Biyombo, Gerald Henderson, Jason Maxiell, Jeffery Taylor, Marvin Williams","CHA",0,0,8140,0
"Bismack Biyombo, Gerald Henderson, Jason Maxiell, Kemba Walker, Marvin Williams","CHA",0,0,8141,0
"Bismack Biyombo, Gerald Henderson, Jason Maxiell, Marvin Williams, Mo Williams","CHA",0,0,8142,0
